,BALANCE,Cluster Number,,,,,,
2903,807.091888,11,,,,,,
2904,5423.576453,3,,,,,,
2905,1290.524209,7,,,,,,
2906,34.869037,16,,,,,,
2907,811.564879,11,,,,,,
2908,1109.109473,6,,,,,,
2909,969.034643,0,,,,,,
2910,80.167956,13,,,,,,
2911,607.912561,12,,,,,,
2912,0,16,,,,,,
2913,1758.703148,4,,,,,,
2914,169.062888,17,,,,,,
2915,268.577278,17,,,,,,
2916,1431.670328,7,,,,,,
2917,241.097264,17,,,,,,
2918,1484.705242,19,,,,,,
2919,54.80309,16,,,,,,
2920,1687.570137,4,,,,,,
2921,1182.045732,6,,,,,,
2922,2304.087171,18,,,,,,
2923,8030.872986,10,,,,,,
2924,1.151323,16,,,,,,
2925,188.701762,17,,,,,,
2926,2136.814161,18,,,,,,
2927,1747.858092,4,,,,,,
2928,2637.334329,8,,,,,,
2929,499.437461,15,,,,,,
2930,21.32716,16,,,,,,
2931,1534.294061,19,,,,,,
2932,61.954938,16,,,,,,
2933,1294.324002,7,,,,,,
2934,657.831607,12,,,,,,
2935,2708.9687,8,,,,,,
2936,689.764098,12,,,,,,
2937,6329.586806,14,,,,,,
2938,4446.40675,9,,,,,,
2939,1173.662921,6,,,,,,
2940,21.881488,16,,,,,,
2941,1518.638794,19,,,,,,
2942,1061.439175,0,,,,,,
2943,1579.728772,19,,,,,,
2944,6.149295,16,,,,,,
2945,2848.735428,8,,,,,,
2946,32.215585,16,,,,,,
2947,5823.907919,10,,,,,,
2948,978.567283,0,,,,,,
2949,1588.447753,19,,,,,,
2950,1530.883538,19,,,,,,
2951,180.230777,17,,,,,,
2952,256.182628,17,,,,,,
2953,1794.484219,4,,,,,,
2954,1103.988247,6,,,,,,
2955,1783.622522,4,,,,,,
2956,3560.734141,3,,,,,,
2957,4751.340645,9,,,,,,
2958,33.663794,16,,,,,,
2959,124.739834,13,,,,,,
2960,2786.494499,8,,,,,,
2961,6538.064926,2,,,,,,
2962,4360.032452,9,,,,,,
2963,1013.23312,0,,,,,,
2964,7215.745096,1,,,,,,
2965,2320.402196,18,,,,,,
2966,8791.161142,3,,,,,,
2967,22.720976,16,,,,,,
2968,1083.787792,0,,,,,,
2969,3.744802,16,,,,,,
2970,5968.583246,6,,,,,,
2971,2249.367093,18,,,,,,
2972,326.648686,5,,,,,,
2973,3481.400783,3,,,,,,
2974,2237.238086,18,,,,,,
2975,1611.720259,19,,,,,,
2976,3294.951011,1,,,,,,
2977,1436.783799,7,,,,,,
2978,78.44322,13,,,,,,
2979,3586.66025,3,,,,,,
2980,1119.464067,6,,,,,,
2981,190.872836,17,,,,,,
2982,4881.395564,9,,,,,,
2983,891.111576,11,,,,,,
2984,124.732546,13,,,,,,
2985,1820.216623,4,,,,,,
2986,212.080181,17,,,,,,
2987,2135.406047,18,,,,,,
2988,523.329585,15,,,,,,
2989,2655.715643,8,,,,,,
2990,17.415068,16,,,,,,
2991,347.577293,5,,,,,,
2992,2201.533726,18,,,,,,
2993,169.850339,17,,,,,,
2994,1584.358415,19,,,,,,
2995,5030.927831,3,,,,,,
2996,982.165343,0,,,,,,
2997,233.376877,17,,,,,,
2998,1201.149593,6,,,,,,
2999,36.607995,16,,,,,,
3000,2380.291402,2,,,,,,
3001,198.377577,17,,,,,,
3002,27.585915,16,,,,,,
3003,1369.969909,7,,,,,,
3004,100.037595,13,,,,,,
3005,1412.593167,7,,,,,,
3006,3473.463277,3,,,,,,
3007,411.894578,5,,,,,,
3008,3380.990237,3,,,,,,
3009,381.959463,5,,,,,,
3010,449.456201,15,,,,,,
3011,1134.830372,6,,,,,,
3012,1358.798385,7,,,,,,
3013,177.550964,17,,,,,,
3014,1310.839573,7,,,,,,
3015,1088.568358,0,,,,,,
3016,341.233281,5,,,,,,
3017,1289.327381,7,,,,,,
3018,597.297664,12,,,,,,
3019,894.081947,11,,,,,,
3020,1492.035204,19,,,,,,
3021,112.514659,13,,,,,,
3022,795.401963,11,,,,,,
3023,1987.474619,14,,,,,,
3024,6995.3025,2,,,,,,
3025,72.518075,13,,,,,,
3026,541.61305,15,,,,,,
3027,1919.443036,14,,,,,,
3028,60.837925,16,,,,,,
3029,33.954525,16,,,,,,
3030,491.91535,15,,,,,,
3031,733.988674,12,,,,,,
3032,5606.778018,3,,,,,,
3033,408.310297,5,,,,,,
3034,580.649334,15,,,,,,
3035,2709.099711,8,,,,,,
3036,3821.413393,3,,,,,,
3037,1224.95436,6,,,,,,
3038,3846.74253,10,,,,,,
3039,5500.316126,3,,,,,,
3040,364.516232,5,,,,,,
3041,688.993252,12,,,,,,
3042,3781.053716,3,,,,,,
3043,1394.445085,7,,,,,,
3044,117.205812,13,,,,,,
3045,4373.439331,9,,,,,,
3046,2931.237524,8,,,,,,
3047,310.666963,5,,,,,,
3048,970.120944,0,,,,,,
3049,931.144615,11,,,,,,
3050,1484.996584,19,,,,,,
3051,1967.931753,14,,,,,,
3052,74.653975,13,,,,,,
3053,84.783684,13,,,,,,
3054,668.742738,12,,,,,,
3055,3790.510114,3,,,,,,
3056,58.241599,16,,,,,,
3057,226.804333,17,,,,,,
3058,216.595085,17,,,,,,
3059,1552.53528,19,,,,,,
3060,1131.445959,6,,,,,,
3061,1048.403657,0,,,,,,
3062,460.956973,15,,,,,,
3063,5873.201628,9,,,,,,
3064,281.349361,17,,,,,,
3065,1207.886609,6,,,,,,
3066,9.12851,16,,,,,,
3067,929.473356,11,,,,,,
3068,907.120507,11,,,,,,
3069,744.112849,12,,,,,,
3070,0,16,,,,,,
3071,1499.324936,19,,,,,,
3072,89.229937,13,,,,,,
3073,1057.142919,0,,,,,,
3074,2160.127684,18,,,,,,
3075,740.231763,12,,,,,,
3076,666.314773,12,,,,,,
3077,1293.044047,7,,,,,,
3078,1360.795674,7,,,,,,
3079,13.362018,16,,,,,,
3080,2878.715983,8,,,,,,
3081,1792.255588,4,,,,,,
3082,1939.822738,14,,,,,,
3083,2939.047848,8,,,,,,
3084,888.023397,11,,,,,,
3085,13.959639,16,,,,,,
3086,4413.461158,9,,,,,,
3087,2900.59088,8,,,,,,
3088,2600.500163,2,,,,,,
3089,4075.540208,10,,,,,,
3090,791.117673,11,,,,,,
3091,950.31308,0,,,,,,
3092,3.64248,16,,,,,,
3093,6773.941979,1,,,,,,
3094,906.830419,11,,,,,,
3095,1705.435895,4,,,,,,
3096,2311.164692,18,,,,,,
3097,2262.825216,18,,,,,,
3098,380.351858,5,,,,,,
3099,3218.51979,1,,,,,,
3100,2089.451704,18,,,,,,
3101,103.611789,13,,,,,,
3102,1589.141901,19,,,,,,
3103,6369.895861,9,,,,,,
3104,4028.315428,10,,,,,,
3105,725.529062,12,,,,,,
3106,1766.619204,4,,,,,,
3107,1935.116931,14,,,,,,
3108,1487.517111,19,,,,,,
3109,4037.543707,10,,,,,,
3110,7.954284,16,,,,,,
3111,147.193451,13,,,,,,
3112,1125.539048,6,,,,,,
3113,1950.956894,14,,,,,,
3114,972.283554,0,,,,,,
3115,5931.699858,9,,,,,,
3116,1956.708852,14,,,,,,
3117,1384.792038,7,,,,,,
3118,7857.659056,1,,,,,,
3119,0,16,,,,,,
3120,5211.684904,14,,,,,,
3121,1832.096639,4,,,,,,
3122,607.20006,12,,,,,,
3123,9753.114706,3,,,,,,
3124,66.163293,16,,,,,,
3125,859.588282,11,,,,,,
3126,44.081566,16,,,,,,
3127,3776.150532,3,,,,,,
3128,99.527723,13,,,,,,
3129,2972.931391,8,,,,,,
3130,1941.315169,14,,,,,,
3131,2852.354665,8,,,,,,
3132,432.058764,15,,,,,,
3133,240.814517,17,,,,,,
3134,978.091862,0,,,,,,
3135,7387.803893,9,,,,,,
3136,1454.188994,19,,,,,,
3137,21.968945,16,,,,,,
3138,56.091512,16,,,,,,
3139,5920.486917,4,,,,,,
3140,216.702671,17,,,,,,
3141,9629.808851,3,,,,,,
3142,870.774939,11,,,,,,
3143,867.244416,11,,,,,,
3144,429.887213,15,,,,,,
3145,1884.252524,14,,,,,,
3146,1801.045046,4,,,,,,
3147,464.445178,15,,,,,,
3148,1876.290248,14,,,,,,
3149,1471.557317,19,,,,,,
3150,410.021801,5,,,,,,
3151,292.688812,5,,,,,,
3152,5176.531297,8,,,,,,
3153,7776.4369,4,,,,,,
3154,1562.698176,19,,,,,,
3155,7682.12519,2,,,,,,
3156,2251.631886,18,,,,,,
3157,2783.614341,8,,,,,,
3158,2392.332606,2,,,,,,
3159,4418.554352,9,,,,,,
3160,226.35396,17,,,,,,
3161,148.7321,13,,,,,,
3162,793.005227,11,,,,,,
3163,960.221148,0,,,,,,
3164,2011.929899,14,,,,,,
3165,7293.108794,9,,,,,,
3166,1033.41108,0,,,,,,
3167,1375.427868,7,,,,,,
3168,0.683939,16,,,,,,
3169,1328.569532,7,,,,,,
3170,87.931814,13,,,,,,
3171,8897.437228,10,,,,,,
3172,140.120632,13,,,,,,
3173,488.00991,15,,,,,,
3174,3356.816523,1,,,,,,
3175,2.796865,16,,,,,,
3176,2453.444449,2,,,,,,
3177,2146.005518,18,,,,,,
3178,4504.79334,9,,,,,,
3179,1406.388339,7,,,,,,
3180,4013.183067,10,,,,,,
3181,11631.32337,8,,,,,,
3182,1839.93046,14,,,,,,
3183,845.307601,11,,,,,,
3184,1202.869845,6,,,,,,
3185,1076.586375,0,,,,,,
3186,1593.619532,19,,,,,,
3187,0,16,,,,,,
3188,22.242824,16,,,,,,
3189,132.993735,13,,,,,,
3190,5438.546318,10,,,,,,
3191,666.123984,12,,,,,,
3192,1862.269621,14,,,,,,
3193,3616.001088,3,,,,,,
3194,1763.755481,4,,,,,,
3195,452.094148,15,,,,,,
3196,64.162396,16,,,,,,
3197,9342.15857,8,,,,,,
3198,2267.245868,18,,,,,,
3199,1461.259621,19,,,,,,
3200,844.837833,11,,,,,,
3201,1402.44598,7,,,,,,
3202,1838.159648,4,,,,,,
3203,333.810017,5,,,,,,
3204,4526.591303,9,,,,,,
3205,74.0153,13,,,,,,
3206,88.492683,13,,,,,,
3207,1508.80711,19,,,,,,
3208,3.925627,16,,,,,,
3209,65.207898,16,,,,,,
3210,10871.08518,4,,,,,,
3211,1845.113513,14,,,,,,
3212,4432.514906,9,,,,,,
3213,1133.652007,6,,,,,,
3214,1054.466688,0,,,,,,
3215,449.123098,15,,,,,,
3216,1760.407415,4,,,,,,
3217,2308.191918,18,,,,,,
3218,2007.080218,14,,,,,,
3219,6045.192228,9,,,,,,
3220,4393.939007,9,,,,,,
3221,969.346477,0,,,,,,
3222,784.897871,11,,,,,,
3223,509.900317,15,,,,,,
3224,124.561589,13,,,,,,
3225,175.930384,17,,,,,,
3226,250.493739,17,,,,,,
3227,1735.137321,4,,,,,,
3228,89.708187,13,,,,,,
3229,1954.920348,14,,,,,,
3230,81.860834,13,,,,,,
3231,165.544411,17,,,,,,
3232,935.778608,11,,,,,,
3233,1574.330411,19,,,,,,
3234,833.62924,11,,,,,,
3235,0,16,,,,,,
3236,56.837819,16,,,,,,
3237,51.759686,16,,,,,,
3238,2675.636728,8,,,,,,
3239,1907.364819,14,,,,,,
3240,182.085903,17,,,,,,
3241,243.590067,17,,,,,,
3242,2130.117689,18,,,,,,
3243,4660.384868,9,,,,,,
3244,129.314624,13,,,,,,
3245,1963.239125,14,,,,,,
3246,1166.660018,6,,,,,,
3247,42.996921,16,,,,,,
3248,4064.615698,10,,,,,,
3249,25.095678,16,,,,,,
3250,1149.160308,6,,,,,,
3251,210.670699,17,,,,,,
3252,896.347796,11,,,,,,
3253,5709.486507,1,,,,,,
3254,68.207625,13,,,,,,
3255,82.483732,13,,,,,,
3256,95.267927,13,,,,,,
3257,4788.283283,9,,,,,,
3258,13.922594,16,,,,,,
3259,6246.069586,8,,,,,,
3260,409.38122,5,,,,,,
3261,3688.371995,3,,,,,,
3262,2924.640322,8,,,,,,
3263,67.869072,13,,,,,,
3264,8571.315438,3,,,,,,
3265,6209.488896,9,,,,,,
3266,73.189931,13,,,,,,
3267,8341.513474,18,,,,,,
3268,1377.184745,7,,,,,,
3269,5532.653003,10,,,,,,
3270,4445.044609,9,,,,,,
3271,3747.079869,3,,,,,,
3272,124.117838,13,,,,,,
3273,5905.955278,9,,,,,,
3274,4861.692801,9,,,,,,
3275,7579.855749,3,,,,,,
3276,13.141343,16,,,,,,
3277,6023.720208,10,,,,,,
3278,189.722981,17,,,,,,
3279,1179.878115,6,,,,,,
3280,4653.854929,9,,,,,,
3281,355.125926,5,,,,,,
3282,3122.507074,1,,,,,,
3283,2101.04762,18,,,,,,
3284,76.046682,13,,,,,,
3285,868.808006,11,,,,,,
3286,1484.693487,19,,,,,,
3287,826.019814,11,,,,,,
3288,423.629272,15,,,,,,
3289,2806.343181,8,,,,,,
3290,1455.180323,19,,,,,,
3291,4839.379685,9,,,,,,
3292,3642.140907,3,,,,,,
3293,305.506746,5,,,,,,
3294,5379.384053,4,,,,,,
3295,1132.615315,6,,,,,,
3296,172.316897,17,,,,,,
3297,215.015895,17,,,,,,
3298,2120.098679,18,,,,,,
3299,1647.461444,4,,,,,,
3300,2837.322217,8,,,,,,
3301,926.218872,11,,,,,,
3302,1309.983442,7,,,,,,
3303,3.93442,16,,,,,,
3304,306.084815,5,,,,,,
3305,2854.716657,8,,,,,,
3306,10.811047,16,,,,,,
3307,185.984965,17,,,,,,
3308,6533.312256,10,,,,,,
3309,50.582235,16,,,,,,
3310,545.767741,15,,,,,,
3311,1592.974511,19,,,,,,
3312,80.178891,13,,,,,,
3313,715.044288,12,,,,,,
3314,752.26105,12,,,,,,
3315,168.909599,17,,,,,,
3316,1256.034535,6,,,,,,
3317,533.990908,15,,,,,,
3318,79.462211,13,,,,,,
3319,1152.591573,6,,,,,,
3320,790.367002,11,,,,,,
3321,2694.354265,8,,,,,,
3322,364.464393,5,,,,,,
3323,173.329004,17,,,,,,
3324,302.768674,5,,,,,,
3325,870.783501,11,,,,,,
3326,2806.264846,8,,,,,,
3327,425.966019,15,,,,,,
3328,1525.063274,19,,,,,,
3329,1060.209389,0,,,,,,
3330,1068.046178,0,,,,,,
3331,6533.309582,14,,,,,,
3332,128.558239,13,,,,,,
3333,1502.292117,19,,,,,,
3334,999.528562,0,,,,,,
3335,864.760723,11,,,,,,
3336,465.332882,15,,,,,,
3337,2187.00313,18,,,,,,
3338,2073.595183,14,,,,,,
3339,3592.56906,3,,,,,,
3340,1861.43505,14,,,,,,
3341,1176.753991,6,,,,,,
3342,146.647091,13,,,,,,
3343,1396.385805,7,,,,,,
3344,48.272361,16,,,,,,
3345,1440.568286,7,,,,,,
3346,7595.24699,3,,,,,,
3347,473.679359,15,,,,,,
3348,3613.551586,3,,,,,,
3349,1.366727,16,,,,,,
3350,686.657879,12,,,,,,
3351,6100.396015,10,,,,,,
3352,5926.922151,10,,,,,,
3353,1135.452712,6,,,,,,
3354,1502.972028,19,,,,,,
3355,1355.179528,7,,,,,,
3356,2962.757731,8,,,,,,
3357,1467.458994,19,,,,,,
3358,1737.037252,4,,,,,,
3359,3866.85069,10,,,,,,
3360,1637.51006,4,,,,,,
3361,2948.881234,8,,,,,,
3362,10.785694,16,,,,,,
3363,126.32794,13,,,,,,
3364,3862.125712,10,,,,,,
3365,2105.898309,18,,,,,,
3366,4891.896666,9,,,,,,
3367,1299.826045,7,,,,,,
3368,68.707804,13,,,,,,
3369,589.130175,12,,,,,,
3370,820.163313,11,,,,,,
3371,282.873015,17,,,,,,
3372,3367.300661,1,,,,,,
3373,1299.092905,7,,,,,,
3374,93.358273,13,,,,,,
3375,1872.458334,14,,,,,,
3376,11.78569,16,,,,,,
3377,1694.125362,4,,,,,,
3378,62.986919,16,,,,,,
3379,4005.202539,10,,,,,,
3380,1887.939311,14,,,,,,
3381,1003.774921,0,,,,,,
3382,877.354533,11,,,,,,
3383,670.425221,12,,,,,,
3384,15.669963,16,,,,,,
3385,892.102792,11,,,,,,
3386,1037.137052,0,,,,,,
3387,3278.259894,1,,,,,,
3388,930.286054,11,,,,,,
3389,61.921514,16,,,,,,
3390,3765.693221,3,,,,,,
3391,962.855497,0,,,,,,
3392,935.367518,11,,,,,,
3393,2640.820976,8,,,,,,
3394,39.670161,16,,,,,,
3395,1158.783497,6,,,,,,
3396,1518.339584,19,,,,,,
3397,2158.754686,18,,,,,,
3398,6882.811896,8,,,,,,
3399,132.353911,13,,,,,,
3400,3732.224017,3,,,,,,
3401,1089.475719,0,,,,,,
3402,434.71366,15,,,,,,
3403,246.688528,17,,,,,,
3404,8161.84873,18,,,,,,
3405,35.276551,16,,,,,,
3406,87.908147,13,,,,,,
3407,215.993595,17,,,,,,
3408,3333.963106,1,,,,,,
3409,6071.895277,1,,,,,,
3410,63.169044,16,,,,,,
3411,1326.334307,7,,,,,,
3412,1088.996599,0,,,,,,
3413,4146.601225,10,,,,,,
3414,2240.079824,18,,,,,,
3415,440.263759,15,,,,,,
3416,642.939211,12,,,,,,
3417,67.515739,13,,,,,,
3418,625.292621,12,,,,,,
3419,25.766006,16,,,,,,
3420,3197.652201,1,,,,,,
3421,39.432667,16,,,,,,
3422,2651.966491,8,,,,,,
3423,186.130209,17,,,,,,
3424,669.973636,12,,,,,,
3425,25.897329,16,,,,,,
3426,1243.734425,6,,,,,,
3427,1965.881663,14,,,,,,
3428,140.715619,13,,,,,,
3429,31.285608,16,,,,,,
3430,115.593266,13,,,,,,
3431,1055.613983,0,,,,,,
3432,874.800721,11,,,,,,
3433,14.9447,16,,,,,,
3434,118.463635,13,,,,,,
3435,551.175183,15,,,,,,
3436,144.080651,13,,,,,,
3437,673.930629,12,,,,,,
3438,122.062129,13,,,,,,
3439,72.033516,13,,,,,,
3440,4350.643699,9,,,,,,
3441,1413.006634,7,,,,,,
3442,1253.764799,6,,,,,,
3443,260.636327,17,,,,,,
3444,87.296391,13,,,,,,
3445,2024.488164,14,,,,,,
3446,52.485431,16,,,,,,
3447,11.736675,16,,,,,,
3448,3242.285167,1,,,,,,
3449,1716.340133,4,,,,,,
3450,919.85102,11,,,,,,
3451,634.088475,12,,,,,,
3452,1337.229284,7,,,,,,
3453,1700.502651,4,,,,,,
3454,433.436164,15,,,,,,
3455,193.103834,17,,,,,,
3456,58.924277,16,,,,,,
3457,1995.332004,14,,,,,,
3458,2075.637866,18,,,,,,
3459,0,16,,,,,,
3460,1199.490675,6,,,,,,
3461,3576.905009,3,,,,,,
3462,1034.253025,0,,,,,,
3463,31.934855,16,,,,,,
3464,1523.552696,19,,,,,,
3465,55.805523,16,,,,,,
3466,84.537586,13,,,,,,
3467,2271.936696,18,,,,,,
3468,2178.733642,18,,,,,,
3469,348.813275,5,,,,,,
3470,2499.228939,2,,,,,,
3471,20.661831,16,,,,,,
3472,127.727053,13,,,,,,
3473,1943.038819,14,,,,,,
3474,2861.242925,8,,,,,,
3475,933.622145,11,,,,,,
3476,223.786947,17,,,,,,
3477,2546.677419,2,,,,,,
3478,3782.000774,3,,,,,,
3479,1294.145453,7,,,,,,
3480,5.265937,16,,,,,,
3481,3774.277331,3,,,,,,
3482,1204.873791,6,,,,,,
3483,1710.418727,4,,,,,,
3484,9111.704896,10,,,,,,
3485,651.236224,12,,,,,,
3486,592.919388,12,,,,,,
3487,711.174631,12,,,,,,
3488,24.635116,16,,,,,,
3489,1516.547224,19,,,,,,
3490,5055.816826,10,,,,,,
3491,10092.23573,6,,,,,,
3492,2447.872198,2,,,,,,
3493,1040.419338,0,,,,,,
3494,951.675294,0,,,,,,
3495,4315.123399,10,,,,,,
3496,5998.431562,10,,,,,,
3497,4345.879999,9,,,,,,
3498,2280.447419,18,,,,,,
3499,2104.961701,18,,,,,,
3500,3146.619037,1,,,,,,
3501,9993.352521,2,,,,,,
3502,1755.193192,4,,,,,,
3503,387.646975,5,,,,,,
3504,3443.287685,3,,,,,,
3505,1765.502751,4,,,,,,
3506,43.775427,16,,,,,,
3507,98.418953,13,,,,,,
3508,758.188531,12,,,,,,
3509,2341.505917,18,,,,,,
3510,10124.47214,11,,,,,,
3511,134.786311,13,,,,,,
3512,1225.201454,6,,,,,,
3513,190.650694,17,,,,,,
3514,3788.416968,3,,,,,,
3515,73.353928,13,,,,,,
3516,1123.476228,6,,,,,,
3517,1323.270862,7,,,,,,
3518,14.289109,16,,,,,,
3519,791.778273,11,,,,,,
3520,536.104848,15,,,,,,
3521,228.925466,17,,,,,,
3522,3193.320102,1,,,,,,
3523,1283.032349,7,,,,,,
3524,31.107711,16,,,,,,
3525,41.301246,16,,,,,,
3526,2077.343786,18,,,,,,
3527,3822.394483,3,,,,,,
3528,2966.034939,8,,,,,,
3529,6046.821082,3,,,,,,
3530,868.044414,11,,,,,,
3531,1861.08737,14,,,,,,
3532,5944.084692,8,,,,,,
3533,909.164049,11,,,,,,
3534,152.983848,13,,,,,,
3535,3682.715337,3,,,,,,
3536,3124.579024,1,,,,,,
3537,1677.722492,4,,,,,,
3538,149.139346,13,,,,,,
3539,4379.07132,9,,,,,,
3540,273.243365,17,,,,,,
3541,555.340226,15,,,,,,
3542,612.311544,12,,,,,,
3543,1811.87843,4,,,,,,
3544,3012.642667,1,,,,,,
3545,4175.826879,10,,,,,,
3546,444.021111,15,,,,,,
3547,3690.855584,3,,,,,,
3548,4025.646358,10,,,,,,
3549,2754.527855,8,,,,,,
3550,40.069534,16,,,,,,
3551,2183.58965,18,,,,,,
3552,4752.694271,9,,,,,,
3553,5555.173827,12,,,,,,
3554,1515.473846,19,,,,,,
3555,6744.845686,10,,,,,,
3556,6930.14958,9,,,,,,
3557,98.6782,13,,,,,,
3558,663.415354,12,,,,,,
3559,896.619803,11,,,,,,
3560,2820.576665,8,,,,,,
3561,1077.019958,0,,,,,,
3562,2654.354521,8,,,,,,
3563,21.789565,16,,,,,,
3564,264.261791,17,,,,,,
3565,1188.102086,6,,,,,,
3566,2317.222844,18,,,,,,
3567,1012.295263,0,,,,,,
3568,1330.716005,7,,,,,,
3569,5983.285834,8,,,,,,
3570,2822.483318,8,,,,,,
3571,6231.293492,4,,,,,,
3572,2681.041081,8,,,,,,
3573,158.657744,13,,,,,,
3574,4359.963222,9,,,,,,
3575,803.033404,11,,,,,,
3576,1245.943963,6,,,,,,
3577,149.540627,13,,,,,,
3578,1140.805503,6,,,,,,
3579,33.117601,16,,,,,,
3580,6.690484,16,,,,,,
3581,536.846283,15,,,,,,
3582,143.025504,13,,,,,,
3583,0,16,,,,,,
3584,5611.762916,10,,,,,,
3585,216.842907,17,,,,,,
3586,1400.189725,7,,,,,,
3587,63.264922,16,,,,,,
3588,2473.466078,2,,,,,,
3589,544.423104,15,,,,,,
3590,1.869435,16,,,,,,
3591,1395.011267,7,,,,,,
3592,3221.717702,1,,,,,,
3593,1772.323491,4,,,,,,
3594,899.526526,11,,,,,,
3595,47.872617,16,,,,,,
3596,253.08362,17,,,,,,
3597,3053.311301,1,,,,,,
3598,592.171152,12,,,,,,
3599,286.264356,5,,,,,,
3600,7.056933,16,,,,,,
3601,135.765325,13,,,,,,
3602,30.93853,16,,,,,,
3603,35.382803,16,,,,,,
3604,242.901961,17,,,,,,
3605,1678.85258,4,,,,,,
3606,1344.353594,7,,,,,,
3607,1503.884481,19,,,,,,
3608,132.471933,13,,,,,,
3609,3516.835582,3,,,,,,
3610,838.594895,11,,,,,,
3611,93.672733,13,,,,,,
3612,1106.910402,6,,,,,,
3613,13.173883,16,,,,,,
3614,4157.933876,10,,,,,,
3615,3789.302616,3,,,,,,
3616,41.143328,16,,,,,,
3617,2843.642245,8,,,,,,
3618,150.351606,13,,,,,,
3619,477.81804,15,,,,,,
3620,294.338354,5,,,,,,
3621,58.811557,16,,,,,,
3622,4476.972577,9,,,,,,
3623,6851.036206,10,,,,,,
3624,4229.914629,10,,,,,,
3625,11.799054,16,,,,,,
3626,17.125776,16,,,,,,
3627,107.536958,13,,,,,,
3628,1624.004773,19,,,,,,
3629,4226.8188,10,,,,,,
3630,47.722183,16,,,,,,
3631,971.268179,0,,,,,,
3632,33.015501,16,,,,,,
3633,383.921461,5,,,,,,
3634,1725.950669,4,,,,,,
3635,288.525281,5,,,,,,
3636,169.925245,17,,,,,,
3637,1827.921694,4,,,,,,
3638,5368.192094,2,,,,,,
3639,854.739785,11,,,,,,
3640,66.73904,13,,,,,,
3641,7064.55047,4,,,,,,
3642,739.124439,12,,,,,,
3643,1001.543878,0,,,,,,
3644,6743.544354,9,,,,,,
3645,5342.348915,3,,,,,,
3646,980.034696,0,,,,,,
3647,2374.665105,2,,,,,,
3648,633.396401,12,,,,,,
3649,2899.032432,8,,,,,,
3650,2671.282197,8,,,,,,
3651,1138.314061,6,,,,,,
3652,8700.079439,15,,,,,,
3653,1278.671515,7,,,,,,
3654,1375.25356,7,,,,,,
3655,4496.709257,9,,,,,,
3656,955.117067,0,,,,,,
3657,1390.597054,7,,,,,,
3658,1330.585412,7,,,,,,
3659,177.592802,17,,,,,,
3660,19.104261,16,,,,,,
3661,1593.708884,19,,,,,,
3662,5.006737,16,,,,,,
3663,531.349404,15,,,,,,
3664,1184.529629,6,,,,,,
3665,16.068323,16,,,,,,
3666,6644.82923,8,,,,,,
3667,2803.663441,8,,,,,,
3668,3743.771094,3,,,,,,
3669,5970.705432,10,,,,,,
3670,49.789963,16,,,,,,
3671,1013.706876,0,,,,,,
3672,1544.279694,19,,,,,,
3673,78.402006,13,,,,,,
3674,712.91077,12,,,,,,
3675,916.961442,11,,,,,,
3676,837.142436,11,,,,,,
3677,6468.426706,8,,,,,,
3678,35.460649,16,,,,,,
3679,611.983643,12,,,,,,
3680,561.974673,15,,,,,,
3681,2403.175046,2,,,,,,
3682,658.123447,12,,,,,,
3683,502.399014,15,,,,,,
3684,743.38993,12,,,,,,
3685,284.510677,5,,,,,,
3686,1418.854925,7,,,,,,
3687,5629.224986,10,,,,,,
3688,1210.573775,6,,,,,,
3689,2784.364948,8,,,,,,
3690,283.899006,5,,,,,,
3691,9630.367575,14,,,,,,
3692,105.216147,13,,,,,,
3693,41.080375,16,,,,,,
3694,954.260731,0,,,,,,
3695,5779.287938,18,,,,,,
3696,6727.925578,2,,,,,,
3697,1092.570471,0,,,,,,
3698,3012.178613,1,,,,,,
3699,148.511058,13,,,,,,
3700,2360.086196,2,,,,,,
3701,28.909122,16,,,,,,
3702,3993.254745,10,,,,,,
3703,110.98472,13,,,,,,
3704,72.02566,13,,,,,,
3705,224.313303,17,,,,,,
3706,2233.485479,18,,,,,,
3707,423.479877,15,,,,,,
3708,3265.116481,1,,,,,,
3709,3341.352075,1,,,,,,
3710,30.186422,16,,,,,,
3711,6943.433775,2,,,,,,
3712,9598.377893,11,,,,,,
3713,980.370868,0,,,,,,
3714,142.833472,13,,,,,,
3715,3177.742619,1,,,,,,
3716,1751.368315,4,,,,,,
3717,35.550618,16,,,,,,
3718,1239.927866,6,,,,,,
3719,2692.671422,8,,,,,,
3720,3562.624897,3,,,,,,
3721,3337.178486,1,,,,,,
3722,2531.153022,2,,,,,,
3723,784.959164,11,,,,,,
3724,1632.580058,4,,,,,,
3725,133.428199,13,,,,,,
3726,40.467471,16,,,,,,
3727,22.682781,16,,,,,,
3728,62.489102,16,,,,,,
3729,797.925938,11,,,,,,
3730,430.592769,15,,,,,,
3731,1128.38317,6,,,,,,
3732,2817.59092,8,,,,,,
3733,1565.025253,19,,,,,,
3734,2828.6637,8,,,,,,
3735,2810.335817,8,,,,,,
3736,830.073634,11,,,,,,
3737,1784.447292,4,,,,,,
3738,224.97236,17,,,,,,
3739,1155.123292,6,,,,,,
3740,336.565042,5,,,,,,
3741,639.830783,12,,,,,,
3742,369.384435,5,,,,,,
3743,86.157142,13,,,,,,
3744,4283.519021,10,,,,,,
3745,88.327488,13,,,,,,
3746,1253.723768,6,,,,,,
3747,1487.509392,19,,,,,,
3748,0,16,,,,,,
